"","chromosome_name","start_position","end_position","hgnc_symbol"
"12631","12",64920845,64982524,"LINC02231"
"12632","4",64885649,65024485,"LINC02232"
"12633","4",159665833,159777828,"LINC02233"
"12634","5",97840912,97923497,"LINC02234"
"12635","5",6765891,6833120,"LINC02236"
"12636","8",111376639,111757710,"LINC02237"
"12637","1",73635216,73715214,"LINC02238"
"12638","5",24835280,24840583,"LINC02239"
"12639","5",124808981,125602227,"LINC02240"
"12640","5",20611806,20937800,"LINC02241"
"12641","5",67632266,67646789,"LINC02242"
"12642","X",134949549,134953382,"LINC02243"
"12643","2",64901840,65056226,"LINC02245"
"12644","21",14824254,14918552,"LINC02246"
"12645","9",134293931,134295397,"LINC02247"
"12646","15",30195809,30217552,"LINC02249"
"12647","15",98003038,98087384,"LINC02251"
"12648","15",34651135,34671095,"LINC02252"
"12649","15",97339693,97523442,"LINC02254"
"12650","CHR_HG2198_PATCH",74380927,74392379,"LINC02255"
"12651","15",74379083,74390535,"LINC02255"
"12652","15",32536047,32587613,"LINC02256"
"12653","1",221880981,221978523,"LINC02257"
"12654","12",87795733,87802028,"LINC02258"
"12655","15",72608481,72636962,"LINC02259"
"12656","4",54603211,54607131,"LINC02260"
"12657","4",27217479,27282225,"LINC02261"
"12658","4",117314597,117360655,"LINC02262"
"12659","4",117360596,117412712,"LINC02263"
"12660","4",117834145,117869960,"LINC02264"
"12661","4",40316484,40330422,"LINC02265"
"12662","4",145335263,145343559,"LINC02266"
"12663","4",96310701,96818864,"LINC02267"
"12664","4",174061732,174220398,"LINC02268"
"12665","4",173699082,174001488,"LINC02269"
"12666","4",12223445,12251286,"LINC02270"
"12667","4",61143656,61153962,"LINC02271"
"12668","4",152090459,152110157,"LINC02273"
"12669","14",73822559,73830135,"LINC02274"
"12670","4",169917761,169975953,"LINC02275"
"12671","4",38564003,38572022,"LINC02278"
"12672","14",104661120,104665558,"LINC02280"
"12673","14",28782909,28785798,"LINC02282"
"12674","4",54332892,54355954,"LINC02283"
"12675","14",101120840,101123545,"LINC02285"
"12676","CHR_HSCHR14_7_CTG1",92905697,92907482,"LINC02287"
"12677","14",92905697,92907482,"LINC02287"
"12678","14",77041064,77069503,"LINC02288"
"12679","14",77069169,77076392,"LINC02289"
"12680","14",97632647,97686658,"LINC02291"
"12681","14",95319483,95335757,"LINC02292"
"12682","14",26809340,26836458,"LINC02293"
"12683","14",26775495,26822107,"LINC02294"
"12684","14",18630318,18633634,"LINC02297"
"12685","14",105092737,105100131,"LINC02298"
"12686","14",96738021,96793084,"LINC02299"
"12687","14",82642600,82746664,"LINC02301"
"12688","14",44763153,44782829,"LINC02302"
"12689","14",45706250,45715952,"LINC02303"
"12690","14",97154857,97158736,"LINC02304"
"12691","14",81441987,81450371,"LINC02308"
"12692","14",81727780,81743749,"LINC02311"
"12693","14",97749264,97763989,"LINC02312"
"12694","14",31944853,31950382,"LINC02313"
"12695","14",101442076,101444315,"LINC02314"
"12696","14",40954693,41149309,"LINC02315"
"12697","14",90452063,90455127,"LINC02317"
"12698","14",95573520,95582305,"LINC02318"
"12699","14",60323236,60323907,"LINC02322"
"12700","14",102545254,102555826,"LINC02323"
"12701","14",65197254,65222443,"LINC02324"
"12702","14",97427071,97582146,"LINC02325"
"12703","14",85911438,86161539,"LINC02328"
"12704","14",85385927,85388765,"LINC02329"
"12705","14",87634379,87655294,"LINC02330"
"12706","14",22556311,22557062,"LINC02332"
"12707","13",52334295,52341896,"LINC02333"
"12708","13",111596009,111642079,"LINC02337"
"12709","13",58165827,58209483,"LINC02338"
"12710","13",61424689,61427946,"LINC02339"
"12711","13",42339188,42485956,"LINC02341"
"12712","13",34347986,34616216,"LINC02343"
"12713","13",33333679,33335277,"LINC02344"
"12714","15",37980676,38062340,"LINC02345"
"12715","15",25902119,26053123,"LINC02346"
"12716","12",126438837,126472790,"LINC02347"
"12717","15",61729765,61731389,"LINC02349"
"12718","15",98323902,98421021,"LINC02351"
"12719","15",31215622,31224445,"LINC02352"
"12720","4",32351038,32353220,"LINC02353"
"12721","4",149154279,149278123,"LINC02355"
"12722","12",126094112,126177632,"LINC02359"
"12723","4",11740948,11769468,"LINC02360"
"12724","CHR_HG2246_HG2248_HG2276_PATCH",132186735,132189695,"LINC02361"
"12725","12",132186735,132189728,"LINC02361"
"12726","4",184365180,184382416,"LINC02362"
"12727","4",184334292,184353977,"LINC02363"
"12728","4",28996498,29017256,"LINC02364"
"12729","4",184584093,184625030,"LINC02365"
"12730","12",10750188,10777446,"LINC02366"
"12731","12",9347056,9400387,"LINC02367"
"12732","12",128116730,128123103,"LINC02368"
"12733","12",128086621,128118656,"LINC02369"
"12734","12",131347470,131367555,"LINC02370"
"12735","12",126869010,126874725,"LINC02372"
"12736","4",187201986,187209346,"LINC02374"
"12737","12",127324152,127340109,"LINC02375"
"12738","12",127274265,127284328,"LINC02376"
"12739","12",17509353,17590049,"LINC02378"
"12740","4",57424495,57478341,"LINC02380"
"12741","12",54126019,54147485,"LINC02381"
"12742","4",170742469,170743718,"LINC02382"
"12743","4",43457527,43492543,"LINC02383"
"12744","12",68332888,68451679,"LINC02384"
"12745","12",31363481,31369301,"LINC02387"
"12746","12",58565959,58781747,"LINC02388"
"12747","12",64883394,64990646,"LINC02389"
"12748","12",90280894,90300974,"LINC02392"
"12749","12",127881616,127898645,"LINC02393"
"12750","12",49900311,49932764,"LINC02395"
"12751","12",49908882,49911863,"LINC02396"
"12752","12",92466451,92492091,"LINC02397"
"12753","12",20014780,20098868,"LINC02398"
"12754","12",89947693,89949726,"LINC02399"
"12755","12",41764144,41774671,"LINC02400"
"12756","12",103547751,103578947,"LINC02401"
"12757","12",42615221,42646547,"LINC02402"
"12758","CHR_HSCHR12_1_CTG2_1",58097051,58097709,"LINC02403"
"12759","12",58087892,58093362,"LINC02403"
"12760","CHR_HSCHR12_9_CTG2_1",126915199,127060565,"LINC02405"
"12761","12",126915199,127060565,"LINC02405"
"12762","12",67443105,67590771,"LINC02408"
"12763","12",95803097,95823307,"LINC02410"
"12764","12",127631248,127636488,"LINC02411"
"12765","12",93173470,93182299,"LINC02412"
"12766","12",131639396,131661823,"LINC02414"
"12767","12",131296110,131297972,"LINC02415"
"12768","12",3367833,3371346,"LINC02417"
"12769","12",130032928,130045057,"LINC02418"
"12770","12",130070325,130072685,"LINC02419"
"12771","12",67440998,67442559,"LINC02420"
"12772","12",67709047,67729475,"LINC02421"
"12773","12",31876969,31959333,"LINC02422"
"12774","12",118758217,118761739,"LINC02423"
"12775","12",78326680,78359746,"LINC02424"
"12776","12",66027725,66031066,"LINC02425"
"12777","12",81953719,81993136,"LINC02426"
"12778","4",184503271,184537626,"LINC02427"
"12779","4",103255822,103454667,"LINC02428"
"12780","CHR_HG705_PATCH",58942211,59046959,"LINC02429"
"12781","4",58984215,59046959,"LINC02429"
"12782","4",171040564,171059163,"LINC02431"
"12783","4",141302910,141357096,"LINC02432"
"12784","4",157572490,157576154,"LINC02433"
"12785","4",185051081,185115500,"LINC02436"
"12786","12",118782926,118833536,"LINC02439"
"12787","12",128023788,128027166,"LINC02441"
"12788","12",5226196,5244199,"LINC02443"
"12789","12",73159190,73208317,"LINC02444"
"12790","12",10553362,10572761,"LINC02446"
"12791","4",7093776,7103394,"LINC02447"
"12792","12",8235415,8242564,"LINC02449"
"12793","12",42687195,42717120,"LINC02450"
"12794","12",42646583,42686701,"LINC02451"
"12795","12",98485544,98503859,"LINC02453"
"12796","12",65589111,65614169,"LINC02454"
"12797","12",89010681,89309566,"LINC02458"
"12798","12",114238970,114241770,"LINC02459"
"12799","12",43155315,43163110,"LINC02461"
"12800","4",134383467,134545648,"LINC02462"
"12801","4",129771596,129975329,"LINC02465"
"12802","4",129612330,129771527,"LINC02466"
"12803","12",20120980,20136163,"LINC02468"
"12804","12",9936504,9943495,"LINC02470"
"12805","12",40156113,40211419,"LINC02471"
"12806","4",29214253,29291869,"LINC02472"
"12807","1",221966341,221984964,"LINC02474"
"12808","4",44016700,44022063,"LINC02475"
"12809","7",119495024,119907397,"LINC02476"
"12810","2",160257716,160271880,"LINC02478"
"12811","4",130376229,130432227,"LINC02479"
"12812","4",52044805,52046954,"LINC02480"
"12813","4",6648695,6673965,"LINC02482"
"12814","4",75354076,75362566,"LINC02483"
"12815","4",34120090,34335351,"LINC02484"
"12816","4",135112905,135123779,"LINC02485"
"12817","6",167679626,167696290,"LINC02487"
"12818","5",87662040,87705337,"LINC02488"
"12819","15",53035170,53130344,"LINC02490"
"12820","4",187532873,187672755,"LINC02492"
"12821","4",17171757,17186079,"LINC02493"
"12822","4",58524515,58536328,"LINC02494"
"12823","4",31171013,31211678,"LINC02497"
"12824","4",73508803,73534128,"LINC02499"
"12825","4",181260442,181265145,"LINC02500"
"12826","4",31506422,31558831,"LINC02501"
"12827","4",119939540,119964293,"LINC02502"
"12828","4",36496128,36641939,"LINC02505"
"12829","4",31997376,32228543,"LINC02506"
"12830","4",188776657,188785511,"LINC02508"
"12831","4",176875688,176908031,"LINC02509"
"12832","4",137193756,137198367,"LINC02510"
"12833","4",136795919,137212799,"LINC02511"
"12834","4",38366914,38385759,"LINC02513"
"12835","4",187370648,187371921,"LINC02514"
"12836","4",124499940,124558445,"LINC02516"
"12837","4",8320105,8327165,"LINC02517"
"12838","6",113428540,113433555,"LINC02518"
"12839","6",37507348,37536266,"LINC02520"
"12840","6",2617144,2640001,"LINC02521"
"12841","6",125674353,125720218,"LINC02523"
"12842","6",3182626,3195784,"LINC02525"
"12843","6",106695535,106699994,"LINC02526"
"12844","6",111900305,111909420,"LINC02527"
"12845","6",137943079,137957657,"LINC02528"
"12846","6",159383422,159401147,"LINC02529"
"12847","6",12582915,12585404,"LINC02530"
"12848","6",106705328,106788148,"LINC02532"
"12849","6",4488798,4495769,"LINC02533"
"12850","6",115633540,115643916,"LINC02534"
"12851","6",85387219,85390186,"LINC02535"
"12852","6",43844878,43852317,"LINC02537"
"12853","6",167666840,167679270,"LINC02538"
"12854","6",137730170,137792835,"LINC02539"
"12855","6",76521640,76593821,"LINC02540"
"12856","6",113616927,113650090,"LINC02541"
"12857","CHR_HG2072_PATCH",81844602,82169391,"LINC02542"
"12858","6",81844602,82169391,"LINC02542"
"12859","6",169175277,169182841,"LINC02544"
"12860","11",13844862,13870616,"LINC02545"
"12861","11",29594326,29631515,"LINC02546"
"12862","11",12030875,12061785,"LINC02547"
"12863","11",13784017,13848002,"LINC02548"
"12864","CHR_HSCHR6_1_CTG6",68266500,68342717,"LINC02549"
"12865","6",68226972,68329899,"LINC02549"
"12866","11",111091932,111179641,"LINC02550"
"12867","11",130844191,130865561,"LINC02551"
"12868","11",104445868,104609498,"LINC02552"
"12869","22",27307777,27318501,"LINC02554"
"12870","22",23326616,23328493,"LINC02556"
"12871","22",31970823,32037995,"LINC02558"
"12872","19",58400221,58400679,"LINC02560"
"12873","10",5266033,5271236,"LINC02561"
"12874","4",75081702,75084717,"LINC02562"
"12875","17",65457541,65458408,"LINC02563"
"12876","18",11103,16352,"LINC02564"
"12877","18",57169615,57171194,"LINC02565"
"12878","1",76758124,76779267,"LINC02567"
"12879","15",63390136,63438320,"LINC02568"
"12880","CHR_HSCHR6_MHC_QBL_CTG1",30505760,30508714,"LINC02569"
"12881","CHR_HSCHR6_MHC_MANN_CTG1",30560894,30563845,"LINC02569"
"12882","CHR_HSCHR6_MHC_APD_CTG1",30580177,30583131,"LINC02569"
"12883","CHR_HSCHR6_MHC_MCF_CTG1",30594716,30597667,"LINC02569"
"12884","CHR_HSCHR6_MHC_SSTO_CTG1",30508488,30511442,"LINC02569"
"12885","CHR_HSCHR6_MHC_DBB_CTG1",30506497,30509451,"LINC02569"
"12886","CHR_HSCHR6_MHC_COX_CTG1",30506108,30509062,"LINC02569"
"12887","6",30516266,30519217,"LINC02569"
"12888","CHR_HSCHR6_MHC_QBL_CTG1",30829032,30837670,"LINC02570"
"12889","CHR_HSCHR6_MHC_DBB_CTG1",30830194,30838828,"LINC02570"
"12890","CHR_HSCHR6_MHC_MANN_CTG1",30884177,30892811,"LINC02570"
"12891","CHR_HSCHR6_MHC_MCF_CTG1",30918008,30926645,"LINC02570"
"12892","CHR_HSCHR6_MHC_COX_CTG1",30829379,30838017,"LINC02570"
"12893","6",30838324,30848204,"LINC02570"
"12894","6",31293908,31301642,"LINC02571"
"12895","2",129825126,129877664,"LINC02572"
"12896","21",20256752,20258820,"LINC02573"
"12897","1",27660328,27666279,"LINC02574"
"12898","21",44485463,44495519,"LINC02575"
"12899","9",118740563,118745312,"LINC02578"
"12900","2",64606975,64616556,"LINC02579"
"12901","2",43092530,43217246,"LINC02580"
"12902","18",73324941,73349879,"LINC02582"
"12903","2",46429190,46441833,"LINC02583"
"12904","11",70072434,70075433,"LINC02584"
"12905","3",48663776,48669174,"LINC02585"
"12906","7",15688378,15696892,"LINC02587"
"12907","6",52146814,52151119,"LINCMD1"
"12908","15",77613027,77820900,"LINGO1"
"12909","15",77641764,77652292,"LINGO1-AS1"
"12910","15",77660052,77668074,"LINGO1-AS2"
"12911","9",27937617,29213601,"LINGO2"
"12912","19",2287164,2308154,"LINGO3"
"12913","1",151800264,151805419,"LINGO4"
"12914","10",6709530,6740532,"LINP1"
"12915","15",100559369,100603230,"LINS1"
"12916","10",89213569,89414557,"LIPA"
"12917","15",58410569,58569844,"LIPC"
"12918","15",58434890,58498735,"LIPC-AS1"
"12919","19",42401514,42427388,"LIPE"
"12920","19",42397114,42652367,"LIPE-AS1"
"12921","10",88664441,88678814,"LIPF"
"12922","18",49560699,49599185,"LIPG"
"12923","3",185506262,185552588,"LIPH"
"12924","21",14108813,14210955,"LIPI"
"12925","10",88586753,88606976,"LIPJ"
"12926","10",88706249,88752776,"LIPK"
"12927","10",88802730,88820546,"LIPM"
"12928","10",88759982,88779626,"LIPN"
"12929","2",99154955,99163157,"LIPT1"
"12930","11",74490519,74493724,"LIPT2"
"12931","16",11547722,11636381,"LITAF"
"12932","18",70335501,70337310,"LIVAR"
"12933","5",97091867,97142753,"LIX1"
"12934","1",145933423,145958017,"LIX1L"
"12935","1",145926590,145959179,"LIX1L-AS1"
"12936","20",64083376,64084398,"LKAAEAR1"
"12937","CHR_HSCHR7_2_CTG6",143000530,143002052,"LLCFC1"
"12938","7",142939343,142940868,"LLCFC1"
"12939","CHR_HSCHR17_3_CTG1",18225635,18244875,"LLGL1"
"12940","17",18225635,18244875,"LLGL1"
"12941","17",75525080,75575209,"LLGL2"
"12942","12",66116555,66130750,"LLPH"
"12943","12",66130751,66134449,"LLPH-DT"
"12944","18",59327823,59359265,"LMAN1"
"12945","15",74812716,74825757,"LMAN1L"
"12946","5",177315805,177351840,"LMAN2"
"12947","2",96705929,96740064,"LMAN2L"
"12948","7",156668946,156893216,"LMBR1"
"12949","12",49097136,49110900,"LMBR1L"
"12950","6",69672757,69867236,"LMBRD1"
"12951","5",36098407,36151887,"LMBRD2"
"12952","3",8501807,8574668,"LMCD1"
"12953","3",7951263,8611924,"LMCD1-AS1"
"12954","16",853634,981318,"LMF1"
"12955","16",921033,934495,"LMF1-AS1"
"12956","22",50502949,50507702,"LMF2"
"12957","3",197960200,198043720,"LMLN"
"12958","3",198038321,198039234,"LMLN-AS1"
"12959","1",156082573,156140081,"LMNA"
"12960","5",126776623,126837020,"LMNB1"
"12961","5",126751963,126776486,"LMNB1-DT"
"12962","19",2427638,2456959,"LMNB2"
"12963","12",25409307,25648579,"LMNTD1"
"12964","CHR_HSCHR11_1_CTG8",554854,560793,"LMNTD2"
"12965","11",554850,560738,"LMNTD2"
"12966","11",8224309,8268716,"LMO1"
"12967","11",33858576,33892076,"LMO2"
"12968","12",16548372,16610594,"LMO3"
"12969","1",87328880,87348923,"LMO4"
"12970","13",75620434,75859870,"LMO7"
"12971","13",75604700,75635994,"LMO7-AS1"
"12972","13",75871038,75883811,"LMO7DN"
"12973","13",75876886,75881127,"LMO7DN-IT1"
"12974","1",201896456,201946588,"LMOD1"
"12975","7",123655866,123664290,"LMOD2"
"12976","3",69106065,69123032,"LMOD3"
"12977","7",98106862,98209638,"LMTK2"
"12978","19",48485271,48513935,"LMTK3"
"12979","1",165201867,165356715,"LMX1A"
"12980","9",126613928,126701032,"LMX1B"
"12981","7",101299558,101301346,"LNCPRESS1"
"12982","4",92268767,92277075,"LNCPRESS2"
"12983","3",146066344,146069185,"LNCSRLR"
"12984","3",100401532,100456319,"LNP1"
"12985","5",96935394,97037513,"LNPEP"
"12986","2",175923882,176002839,"LNPK"
"12987","4",53459301,53701405,"LNX1"
"12988","4",53496400,53549578,"LNX1-AS1"
"12989","4",53592956,53604047,"LNX1-AS2"
"12990","13",27545913,27620529,"LNX2"
"12991","CHR_HG1362_PATCH",12355406,12357067,"LOH12CR2"
"12992","12",12355403,12357067,"LOH12CR2"
"12993","19",5691834,5720572,"LONP1"
"12994","16",48244300,48363122,"LONP2"
"12995","CHR_HG76_PATCH",12521983,12556166,"LONRF1"
"12996","8",12721906,12756073,"LONRF1"
"12997","2",100271875,100322501,"LONRF2"
"12998","X",118974614,119018355,"LONRF3"
"12999","5",122063195,122078413,"LOX"
"13000","18",46476972,46657220,"LOXHD1"
"13001","15",73925989,73952137,"LOXL1"
"13002","15",73908071,73928248,"LOXL1-AS1"
"13003","8",23296897,23425328,"LOXL2"
"13004","2",74532258,74555690,"LOXL3"
"13005","10",98247690,98268194,"LOXL4"
"13006","6",160531482,160664275,"LPA"
"13007","6",160453428,160511007,"LPAL2"
"13008","6",160466555,160520269,"LPAL2"
"13009","9",110873263,111038470,"LPAR1"
"13010","19",19623655,19628930,"LPAR2"
"13011","1",84811602,84893206,"LPAR3"
"13012","X",78747709,78758714,"LPAR4"
"13013","12",6618835,6635960,"LPAR5"
"13014","13",48389567,48444704,"LPAR6"
"13015","CHR_HSCHR5_3_CTG1",1460716,1505839,"LPCAT1"
"13016","5",1456480,1523962,"LPCAT1"
"13017","16",55509072,55586666,"LPCAT2"
"13018","12",6976185,7018477,"LPCAT3"
"13019","15",34358633,34367196,"LPCAT4"
"13020","1",211743457,211830763,"LPGAT1"
"13021","2",11677595,11827409,"LPIN1"
"13022","18",2885296,3013144,"LPIN2"
"13023","20",41340821,41360582,"LPIN3"
"13024","8",19901717,19967259,"LPL"
"13025","17",58218548,58268518,"LPO"
"13026","3",188153284,188890671,"LPP"
"13027","3",188562238,188568666,"LPP-AS1"
"13028","3",188151206,188154069,"LPP-AS2"
"13029","11",58526871,58578220,"LPXN"
"13030","4",154626945,154753120,"LRAT"
"13031","4",150264435,151015727,"LRBA"
"13032","13",46553168,46753040,"LRCH1"
"13033","X",115110616,115234096,"LRCH2"
"13034","3",197791226,197888436,"LRCH3"
"13035","7",100574011,100586129,"LRCH4"
"13036","12",132603150,132610582,"LRCOL1"
"13037","19",39306566,39320863,"LRFN1"
"13038","6",40391591,40587364,"LRFN2"
"13039","19",35935358,35946624,"LRFN3"
"13040","11",66856647,66860475,"LRFN4"
"13041","14",41606876,41904549,"LRFN5"
"13042","19",4536402,4540036,"LRG1"
"13043","7",134127299,134264595,"LRGUK"
"13044","1",110947190,110963965,"LRIF1"
"13045","3",66378797,66501263,"LRIG1"
"13046","1",113073198,113132260,"LRIG2"
"13047","12",58872149,58920504,"LRIG3"
"13048","10",84231520,84241546,"LRIT1"
"13049","10",84220571,84225544,"LRIT2"
"13050","4",109848107,109872315,"LRIT3"
"13051","10",75431624,76560168,"LRMDA"
"13052","12",57128483,57213361,"LRP1"
"13053","12",57144620,57147619,"LRP1-AS"
"13054","14",22871740,22881713,"LRP10"
"13055","6",149818757,149864359,"LRP11"
"13056","8",104489231,104589258,"LRP12"
"13057","2",140231423,142131016,"LRP1B"
"13058","2",169127109,169362534,"LRP2"
"13059","4",185363872,185395924,"LRP2BP"
"13060","19",33177603,33208864,"LRP3"
"13061","11",46856717,46918642,"LRP4"
